id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
209514995,2024-04-26 13:18:01,2024-04-26,2024-04-26 12:18:01 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:18:45 UTC,2024-04-26 12:18:51 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209514995,https://inaturalist-open-data.s3.amazonaws.com/photos/370750712/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4513866667,-2.5854683333,6,,,,6,,,false,,,Skimmia,Skimmia,,Plantae,128917
209515096,2024-04-26 13:18:49,2024-04-26,2024-04-26 12:18:49 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:19:07 UTC,2024-04-26 12:19:15 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209515096,https://inaturalist-open-data.s3.amazonaws.com/photos/370750920/medium.jpeg,,"",,0,0,false,2,"Temple Way (T8), Redcliffe, Bristol BS1 6EG, UK",51.4515,-2.5852816667,6,,,,6,,,false,,,Persian Ivy,Hedera colchica,Persian Ivy,Plantae,163548
209515219,2024-04-26 13:17:56,2024-04-26,2024-04-26 12:17:56 UTC,London,8026330,freckled_elephant,Molly Zeidler,2024-04-26 12:19:27 UTC,2024-04-26 12:19:41 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209515219,https://inaturalist-open-data.s3.amazonaws.com/photos/370751101/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4472430882,-2.5882491218,2,,,,2,,,false,,,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178
209515380,2024-04-26 13:19:15,2024-04-26,2024-04-26 12:19:15 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:19:58 UTC,2024-04-26 12:20:05 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209515380,https://inaturalist-open-data.s3.amazonaws.com/photos/370751370/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4518133333,-2.5858433333,6,,,,6,,,false,,,elders,Sambucus,elders,Plantae,52689
209515534,2024-04-26 13:19:59,2024-04-26,2024-04-26 12:19:59 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:20:26 UTC,2024-04-26 12:44:00 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209515534,https://inaturalist-open-data.s3.amazonaws.com/photos/370751626/medium.jpeg,,"",,1,0,false,2,"Redcliffe, Bristol, UK",51.4515283,-2.5855059,45,,,,45,,,false,,,brambles,Rubus,brambles,Plantae,47544
209515740,2024-04-26 13:20:23,2024-04-26,2024-04-26 12:20:23 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:20:57 UTC,2024-04-26 12:21:11 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209515740,https://inaturalist-open-data.s3.amazonaws.com/photos/370751895/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4515466667,-2.586085,5,,,,5,,,false,,,Hardy Fuchsia,Fuchsia magellanica,Hardy Fuchsia,Plantae,163112
209515793,2024-04-26 13:20:40,2024-04-26,2024-04-26 12:20:40 UTC,London,8026330,freckled_elephant,Molly Zeidler,2024-04-26 12:21:09 UTC,2024-04-26 12:43:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/209515793,https://inaturalist-open-data.s3.amazonaws.com/photos/370752009/medium.jpeg,,"",,1,0,false,2,"Redcliffe, Bristol BS1 6FE, UK",51.4481439339,-2.5863867856,2,,,,2,,,false,,,catchweed bedstraw,Galium aparine,Cleavers,Plantae,53059
209516236,2024-04-26 13:20:56,2024-04-26,2024-04-26 12:20:56 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:22:21 UTC,2024-04-26 12:36:40 UTC,casual,CC0,https://www.inaturalist.org/observations/209516236,https://inaturalist-open-data.s3.amazonaws.com/photos/370752638/medium.jpeg,,"",It looks similar to an Acer but is probably more a weed in overgrowth in ivy. Reddy purple leaves and stem,0,0,true,2,"Redcliffe, Bristol BS1 6BF, UK",51.452075,-2.5857183333,4,,,,4,,,false,,,Acer ser. Palmata,Acer palmatum,Acer ser. Palmata,Plantae,1466300
209516563,2024-04-26 13:22:41,2024-04-26,2024-04-26 12:22:41 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:23:25 UTC,2024-04-26 12:23:38 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209516563,https://inaturalist-open-data.s3.amazonaws.com/photos/370753219/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.45206,-2.5859966667,4,,,,4,,,false,,,ragwort,Jacobaea vulgaris,ragwort,Plantae,62498
209516710,2024-04-26 13:23:35,2024-04-26,2024-04-26 12:23:35 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:23:52 UTC,2024-04-28 17:42:49 UTC,research,CC0,https://www.inaturalist.org/observations/209516710,https://inaturalist-open-data.s3.amazonaws.com/photos/370753441/medium.jpeg,,"",,1,0,false,2,"Redcliffe, Bristol, UK",51.451795,-2.5859083333,4,,,,4,,,false,,,European lily of the valley,Convallaria majalis,European lily of the valley,Plantae,48206
209516989,2024-04-26 13:23:58,2024-04-26,2024-04-26 12:23:58 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:24:36 UTC,2024-04-26 12:24:44 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209516989,https://inaturalist-open-data.s3.amazonaws.com/photos/370753835/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4520733333,-2.5865516667,4,,,,4,,,false,,,Border Forsythia,Forsythia × intermedia,Border Forsythia,Plantae,411276
209517020,2024-04-26 13:23:09+01:00,2024-04-26,2024-04-26 12:23:09 UTC,London,5587495,eugenielovenature,,2024-04-26 12:24:41 UTC,2024-04-26 12:25:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/209517020,https://inaturalist-open-data.s3.amazonaws.com/photos/370754131/medium.jpg,,"","",0,0,false,3,"Pennywell Road, Bristol, England, GB",51.4649007737,-2.5754021072,128,,,,128,,,false,,,"",Crepis capillaris,Smooth hawksbeard,Plantae,54050
209517138,2024-04-26 12:39:12,2024-04-26,2024-04-26 11:39:12 UTC,London,1338791,katinatree,Katherine Phillips,2024-04-26 12:25:07 UTC,2024-05-03 05:15:32 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209517138,https://inaturalist-open-data.s3.amazonaws.com/photos/370884689/medium.jpeg,,"",,1,0,false,2,"Bristol, England, GB",51.4703423584,-2.5553141055,6,,,,6,,,false,,,Flies,Diptera,Flies,Insecta,47822
209517217,2024-04-26 13:24:45,2024-04-26,2024-04-26 12:24:45 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:25:23 UTC,2024-04-27 18:11:46 UTC,research,CC0,https://www.inaturalist.org/observations/209517217,https://inaturalist-open-data.s3.amazonaws.com/photos/370754208/medium.jpeg,,"",,1,0,false,2,"Redcliffe, Bristol, UK",51.4516466667,-2.5868083333,4,,,,4,,,false,,,Crescent-cup liverwort,Lunularia cruciata,Crescent-cup liverwort,Plantae,55703
209517237,2024-04-26 11:10:24,2024-04-26,2024-04-26 10:10:24 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:25:27 UTC,2024-04-27 14:31:09 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209517237,https://inaturalist-open-data.s3.amazonaws.com/photos/370754363/medium.jpeg,,"",,2,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,,,Brachyceran Flies,Brachycera,Brachyceran Flies,Insecta,48091
209517503,2024-04-26 13:25:24,2024-04-26,2024-04-26 12:25:24 UTC,London,7993292,tomlovesey,Tom Lovesey,2024-04-26 12:25:56 UTC,2024-04-26 12:26:04 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209517503,https://inaturalist-open-data.s3.amazonaws.com/photos/370754554/medium.jpeg,,"",,0,0,false,2,"Redcliffe, Bristol, UK",51.4520833333,-2.5869683333,4,,,,4,,,false,,,mouse-ear cress,Arabidopsis thaliana,thale cress,Plantae,55021
209517506,2024-04-26 13:25:16+01:00,2024-04-26,2024-04-26 12:25:16 UTC,London,5587495,eugenielovenature,,2024-04-26 12:25:56 UTC,2024-04-26 12:26:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/209517506,https://inaturalist-open-data.s3.amazonaws.com/photos/370754560/medium.jpg,,"","",0,0,false,3,"River Frome, Bristol, England, GB",51.465076204,-2.5755226528,496,,,,496,,,false,,,"",Ranunculus acris,meadow buttercup,Plantae,56064
209517511,2024-04-26 11:11:32,2024-04-26,2024-04-26 10:11:32 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:25:57 UTC,2024-04-26 12:26:12 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209517511,https://inaturalist-open-data.s3.amazonaws.com/photos/370754635/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Leucophora,Leucophora,,Insecta,335721
209517784,2024-04-26 13:25:36,2024-04-26,2024-04-26 12:25:36 UTC,London,2096662,melbevan,Mel Bevan,2024-04-26 12:26:44 UTC,2024-04-28 10:14:35 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209517784,https://static.inaturalist.org/photos/371534911/medium.jpeg,,"",,0,0,false,2,"Pilning, Bristol BS35 4JH, UK",51.55900702,-2.6292659,3,,,,3,,,false,,,,,,,
209517899,2024-04-26 11:12:15,2024-04-26,2024-04-26 10:12:15 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:27:06 UTC,2024-05-03 17:19:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/209517899,https://inaturalist-open-data.s3.amazonaws.com/photos/370755220/medium.jpeg,,"",,1,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,,,Melanostoma,Melanostoma,,Insecta,70406
209518145,2024-04-26 11:13:43,2024-04-26,2024-04-26 10:13:43 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:27:50 UTC,2024-04-26 12:28:19 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209518145,https://inaturalist-open-data.s3.amazonaws.com/photos/370755715/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Murky-legged Black Legionnaire,Beris chalybata,Murky-legged Black Legionnaire,Insecta,547547
209518427,2024-04-26 13:28:04,2024-04-26,2024-04-26 12:28:04 UTC,London,5056757,davidhanks,,2024-04-26 12:28:45 UTC,2024-04-26 14:05:02 UTC,research,CC0,https://www.inaturalist.org/observations/209518427,https://inaturalist-open-data.s3.amazonaws.com/photos/370756021/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53118077,-2.47491653,15,,,,15,,,false,,,Green Alkanet,Pentaglottis sempervirens,Green Alkanet,Plantae,166466
209518491,2024-04-26 11:16:15,2024-04-26,2024-04-26 10:16:15 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:28:54 UTC,2024-04-26 14:47:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/209518491,https://inaturalist-open-data.s3.amazonaws.com/photos/370756243/medium.jpeg,,"",,1,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Hairy Shield Bug,Dolycoris baccarum,Hairy Shield Bug,Insecta,51666
209518714,2024-04-26 13:28:44,2024-04-26,2024-04-26 12:28:44 UTC,London,5056757,davidhanks,,2024-04-26 12:29:23 UTC,2024-04-26 12:33:33 UTC,research,CC0,https://www.inaturalist.org/observations/209518714,https://inaturalist-open-data.s3.amazonaws.com/photos/370756397/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53107742,-2.47488607,9,,,,9,,open,false,,,sycamore maple,Acer pseudoplatanus,sycamore,Plantae,119791
209518755,2024-04-26 13:29:11+01:00,2024-04-26,2024-04-26 12:29:11 UTC,London,5587495,eugenielovenature,,2024-04-26 12:29:31 UTC,2024-04-26 12:33:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209518755,https://inaturalist-open-data.s3.amazonaws.com/photos/370756507/medium.jpg,,"","",1,0,false,3,"Newfoundland Road, Bristol, England, GB",51.4649303788,-2.5751656495,12,,,,12,,open,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930
209519143,2024-04-26 11:21:09,2024-04-26,2024-04-26 10:21:09 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:30:31 UTC,2024-04-26 12:30:53 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209519143,https://inaturalist-open-data.s3.amazonaws.com/photos/370757146/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Sixspot Cranefly,Limonia nubeculosa,Sixspot Cranefly,Insecta,223780
209519157,2024-04-26 13:29:45,2024-04-26,2024-04-26 12:29:45 UTC,London,5056757,davidhanks,,2024-04-26 12:30:34 UTC,2024-04-26 14:15:35 UTC,research,CC0,https://www.inaturalist.org/observations/209519157,https://inaturalist-open-data.s3.amazonaws.com/photos/370757113/medium.jpeg,,"",,2,0,false,2,"Frampton Cotterell, Bristol, UK",51.53108321,-2.47484174,10,,,,10,,,false,,,White deadnettle,Lamium album,White deadnettle,Plantae,55876
209519279,2024-04-26 13:30:36+01:00,2024-04-26,2024-04-26 12:30:36 UTC,London,5587495,eugenielovenature,,2024-04-26 12:30:54 UTC,2024-04-27 09:45:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209519279,https://inaturalist-open-data.s3.amazonaws.com/photos/370757278/medium.jpg,,"","",3,0,false,3,"M32, Bristol, England, GB",51.4648585931,-2.5753681816,8,,,,8,,open,false,,,Common Moorhen,Gallinula chloropus,Common Moorhen,Aves,201282
209519288,2024-04-26 11:23:43,2024-04-26,2024-04-26 10:23:43 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:30:55 UTC,2024-04-26 12:31:00 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209519288,https://inaturalist-open-data.s3.amazonaws.com/photos/370757267/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Phaonia,Phaonia,,Insecta,243560
209519441,2024-04-26 11:28:33,2024-04-26,2024-04-26 10:28:33 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:31:19 UTC,2024-04-26 14:15:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/209519441,https://inaturalist-open-data.s3.amazonaws.com/photos/370757607/medium.jpeg,,"",,2,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Devil's Coach Horse Beetle,Ocypus olens,Devil's Coach Horse Beetle,Insecta,53869
209519550,2024-04-26 13:30:37,2024-04-26,2024-04-26 12:30:37 UTC,London,5056757,davidhanks,,2024-04-26 12:31:34 UTC,2024-04-26 15:28:49 UTC,research,CC0,https://www.inaturalist.org/observations/209519550,https://inaturalist-open-data.s3.amazonaws.com/photos/370757727/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53110592,-2.47484045,13,,,,13,,open,false,,,common yarrow,Achillea millefolium,yarrow,Plantae,52821
209519768,2024-04-26 11:32:44,2024-04-26,2024-04-26 10:32:44 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:32:14 UTC,2024-04-26 12:32:30 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209519768,https://inaturalist-open-data.s3.amazonaws.com/photos/370758125/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa,47680
209519866,2024-04-26 13:31:34,2024-04-26,2024-04-26 12:31:34 UTC,London,5056757,davidhanks,,2024-04-26 12:32:28 UTC,2024-04-26 20:17:52 UTC,research,CC0,https://www.inaturalist.org/observations/209519866,https://inaturalist-open-data.s3.amazonaws.com/photos/370758209/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53116432,-2.47472845,9,,,,9,,open,false,,,great stinging nettle,Urtica dioica,common nettle,Plantae,51884
209519965,2024-04-26 11:40:45,2024-04-26,2024-04-26 10:40:45 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:32:47 UTC,2024-04-26 13:54:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/209519965,https://inaturalist-open-data.s3.amazonaws.com/photos/370758469/medium.jpeg,,"",,3,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,14-spot Ladybird,Propylea quatuordecimpunctata,14-spot Ladybird,Insecta,61532
209520341,2024-04-26 11:41:15,2024-04-26,2024-04-26 10:41:15 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:33:52 UTC,2024-04-26 12:34:21 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209520341,https://inaturalist-open-data.s3.amazonaws.com/photos/370759150/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Metellina mengei,Metellina mengei,,Arachnida,472673
209520343,2024-04-26 11:59:44,2024-04-26,2024-04-26 10:59:44 UTC,London,6093437,fyfe55,,2024-04-26 12:33:52 UTC,2024-04-26 14:14:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/209520343,https://inaturalist-open-data.s3.amazonaws.com/photos/370759037/medium.jpeg,,"",,2,0,false,2,"Charfield, Wotton-under-Edge GL12 8HY, UK",51.6300201389,-2.406162,,,,,,,,false,gps,gps,Alder Leaf Beetle,Agelastica alni,Alder Leaf Beetle,Insecta,210933
209520549,2024-04-26 11:44:59,2024-04-26,2024-04-26 10:44:59 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:34:29 UTC,2024-04-26 12:34:44 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209520549,https://inaturalist-open-data.s3.amazonaws.com/photos/370759431/medium.jpeg,,"",,0,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Murky-legged Black Legionnaire,Beris chalybata,Murky-legged Black Legionnaire,Insecta,547547
209520661,2024-04-26 13:33:33,2024-04-26,2024-04-26 12:33:33 UTC,London,5056757,davidhanks,,2024-04-26 12:34:47 UTC,2024-04-26 20:17:01 UTC,research,CC0,https://www.inaturalist.org/observations/209520661,https://inaturalist-open-data.s3.amazonaws.com/photos/370759587/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53144421,-2.47467688,7,,,,7,,,false,,,catchweed bedstraw,Galium aparine,Cleavers,Plantae,53059
209520733,2024-04-26 12:04:22,2024-04-26,2024-04-26 11:04:22 UTC,London,6093437,fyfe55,,2024-04-26 12:35:00 UTC,2024-04-26 12:35:07 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209520733,https://inaturalist-open-data.s3.amazonaws.com/photos/370759713/medium.jpeg,,"",,0,0,false,2,"Charfield, Wotton-under-Edge GL12 8FF, UK",51.6302375556,-2.404618,,,,,,,,false,gps,gps,German Scorpionfly,Panorpa germanica,German Scorpionfly,Insecta,326851
209520771,2024-04-26 11:46:05,2024-04-26,2024-04-26 10:46:05 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:35:05 UTC,2024-04-26 13:54:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/209520771,https://inaturalist-open-data.s3.amazonaws.com/photos/370759901/medium.jpeg,,"",,2,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Harlequin Ladybird,Harmonia axyridis,Harlequin Ladybird,Insecta,48484
209520844,2024-04-26 12:06:14,2024-04-26,2024-04-26 11:06:14 UTC,London,6093437,fyfe55,,2024-04-26 12:35:18 UTC,2024-04-26 14:14:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/209520844,https://inaturalist-open-data.s3.amazonaws.com/photos/370759926/medium.jpeg,,"",,1,0,false,2,"Charfield, Wotton-under-Edge GL12 8EW, UK",51.6297836111,-2.4046170278,,,,,,,,false,gps,gps,Dock Bug,Coreus marginatus,Dock Bug,Insecta,318545
209520891,2024-04-26 13:34:39,2024-04-26,2024-04-26 12:34:39 UTC,London,8026330,freckled_elephant,Molly Zeidler,2024-04-26 12:35:25 UTC,2024-04-26 12:42:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/209520891,https://inaturalist-open-data.s3.amazonaws.com/photos/370760012/medium.jpeg,,"",,1,0,false,2,"Redcliffe, Bristol BS1 6BH, UK",51.4492411514,-2.5883375795,1,,,,1,,,false,,,Spanish Bluebell,Hyacinthoides hispanica,Spanish Bluebell,Plantae,57635
209520966,2024-04-26 11:47:42,2024-04-26,2024-04-26 10:47:42 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:35:40 UTC,2024-04-26 14:47:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/209520966,https://inaturalist-open-data.s3.amazonaws.com/photos/370760162/medium.jpeg,,"",,1,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Woundwort Shield Bug,Stagonomus venustissimus,Woundwort Shield Bug,Insecta,1293321
209521091,2024-04-26 12:07:01,2024-04-26,2024-04-26 11:07:01 UTC,London,6093437,fyfe55,,2024-04-26 12:35:57 UTC,2024-04-26 12:40:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/209521091,https://inaturalist-open-data.s3.amazonaws.com/photos/370760351/medium.jpeg,,"",,1,0,false,2,"Charfield, Wotton-under-Edge GL12 8EW, UK",51.6297492778,-2.4046499722,,,,,,,,false,gps,gps,Apion frumentarium,Apion frumentarium,,Insecta,205779
209521179,2024-04-26 11:49:18,2024-04-26,2024-04-26 10:49:18 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:36:09 UTC,2024-04-26 12:51:10 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209521179,https://inaturalist-open-data.s3.amazonaws.com/photos/370760461/medium.jpeg,,"",,2,0,false,2,"Yate, Bristol BS37, UK",51.5404978676,-2.415047586,570,,,,570,,,false,gps,gps,Cucumber Spiders,Araniella,Cucumber Spiders,Arachnida,81985
209521446,2024-04-26 13:36:08,2024-04-26,2024-04-26 12:36:08 UTC,London,8026330,freckled_elephant,Molly Zeidler,2024-04-26 12:36:54 UTC,2024-04-26 12:37:09 UTC,casual,CC-BY,https://www.inaturalist.org/observations/209521446,https://inaturalist-open-data.s3.amazonaws.com/photos/370761001/medium.jpeg,,"",,0,0,true,2,"Redcliffe, Bristol, UK",51.4493512316,-2.5893288538,1,,,,1,,,false,,,Rosemary,Salvia rosmarinus,Rosemary,Plantae,636795
209521457,2024-04-26 12:35:16,2024-04-26,2024-04-26 11:35:16 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:36:57 UTC,2024-04-30 06:25:23 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209521457,https://inaturalist-open-data.s3.amazonaws.com/photos/370761128/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.5264932142,-2.4736209959,3144,,,,3144,,,false,gps,gps,short-winged cranefly,Tipula pagana,short-winged cranefly,Insecta,488520
209521555,2024-04-26 13:36:08,2024-04-26,2024-04-26 12:36:08 UTC,London,5056757,davidhanks,,2024-04-26 12:37:16 UTC,2024-04-27 20:02:55 UTC,research,CC0,https://www.inaturalist.org/observations/209521555,https://inaturalist-open-data.s3.amazonaws.com/photos/370761539/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.53137782,-2.47483528,16,,,,16,,,false,,,European mistletoe,Viscum album,European mistletoe,Plantae,57512
209521599,2024-04-26 12:25:57,2024-04-26,2024-04-26 11:25:57 UTC,London,6093437,fyfe55,,2024-04-26 12:37:24 UTC,2024-05-06 19:02:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/209521599,https://inaturalist-open-data.s3.amazonaws.com/photos/370761350/medium.jpeg,,"",,1,0,false,2,"Charfield, Wotton-under-Edge GL12, UK",51.6275863611,-2.3941380556,,,,,,,,false,gps,gps,Melanostoma,Melanostoma,,Insecta,70406
209521750,2024-04-26 12:36:46,2024-04-26,2024-04-26 11:36:46 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:37:47 UTC,2024-05-08 17:28:16 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209521750,https://inaturalist-open-data.s3.amazonaws.com/photos/370762089/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.5264932142,-2.4736209959,3144,,,,3144,,,false,gps,gps,Greenbottle Flies,Lucilia,Greenbottle Flies,Insecta,61858
209521844,2024-04-26 13:37:26,2024-04-26,2024-04-26 12:37:26 UTC,London,8026330,freckled_elephant,Molly Zeidler,2024-04-26 12:37:59 UTC,2024-04-27 09:44:27 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209521844,https://inaturalist-open-data.s3.amazonaws.com/photos/370761900/medium.jpeg,,"",,1,0,false,2,"freshford house, Redcliffe, Bristol BS1 6NL, UK",51.4493547589,-2.5903101703,2,,,,2,,,false,,,brambles,Rubus,brambles,Plantae,47544
209521903,2024-04-26 12:31:17,2024-04-26,2024-04-26 11:31:17 UTC,London,6093437,fyfe55,,2024-04-26 12:38:08 UTC,2024-05-12 15:53:58 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/209521903,https://inaturalist-open-data.s3.amazonaws.com/photos/370761983/medium.jpeg,,"",,2,0,false,2,"Charfield, Wotton-under-Edge GL12, UK",51.6239166111,-2.3990669167,,,,,,,,false,gps,gps,Muscoid Flies,Muscoidea,Muscoid Flies,Insecta,54992
209521997,2024-04-26 12:46:47,2024-04-26,2024-04-26 11:46:47 UTC,London,6178584,hexhausted,Samuel,2024-04-26 12:38:25 UTC,2024-04-26 15:09:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/209521997,https://inaturalist-open-data.s3.amazonaws.com/photos/370762174/medium.jpeg,,"",,1,0,false,2,"Frampton Cotterell, Bristol, UK",51.5264932142,-2.4736209959,3144,,,,3144,,,false,gps,gps,Common Carder Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637
209522088,2024-04-26 13:37:30,2024-04-26,2024-04-26 12:37:30 UTC,London,5056757,davidhanks,,2024-04-26 12:38:45 UTC,2024-04-26 12:39:12 UTC,needs_id,CC0,https://www.inaturalist.org/observations/209522088,https://inaturalist-open-data.s3.amazonaws.com/photos/370762605/medium.jpeg,,"",,0,0,false,2,"Frampton Cotterell, Bristol, UK",51.53141618,-2.47506236,9,,,,9,,,false,,,Mining Bees,Andrena,Mining Bees,Insecta,57669
